dataset,sample_index,stream_step,label,clip_pred,clip_correct,clip_confidence,clip_entropy,clip_margin,tda_pred,tda_correct,tda_changed_prediction,tda_beneficial_flip,tda_harmful_flip,tda_input_confidence,tda_input_entropy,tda_norm_entropy_scaled,tda_final_confidence,tda_final_entropy,tda_true_class_prob,tda_final_margin,tda_entropy_drop,tda_positive_cache_size,tda_negative_cache_size,tda_negative_gate_open,tda_fallback_used,freetta_pred,freetta_correct,freetta_changed_prediction,freetta_beneficial_flip,freetta_harmful_flip,freetta_input_confidence,freetta_input_entropy,freetta_final_confidence,freetta_final_entropy,freetta_true_class_prob,freetta_final_margin,freetta_entropy_drop,freetta_em_weight,freetta_mu_update_norm,freetta_mu_drift,freetta_prior_entropy
dtd,54,54,1,34,0,0.02218150533735752,3.8499972820281982,0.014993935823440552,34,0,0,0,0,0.3701745867729187,2.6429004669189453,0.6864413368840951,0.9212287664413452,0.4292175769805908,0.006146926898509264,3.297208786010742,2.2136828899383545,22,10,0,0,34,0,0,0,0,0.02218150533735752,3.8499972820281982,0.02241705358028412,3.8499011993408203,0.022030606865882874,0.017389297485351562,9.608268737792969e-05,0.000452829641290009,0.0004251428763382137,0.020196063444018364,3.850147247314453
dtd,55,55,1,34,0,0.02204512059688568,3.850008010864258,0.005056023597717285,34,0,0,0,0,0.21777626872062683,2.86207914352417,0.7433686807884887,0.8568472862243652,0.6159713268280029,0.007886460982263088,2.141721725463867,2.246107816696167,22,10,0,0,34,0,0,0,0,0.02204512059688568,3.850008010864258,0.022249823436141014,3.8499093055725098,0.02199559286236763,0.007004737854003906,9.870529174804688e-05,0.00045281994971446693,0.00042608933290466666,0.020547285676002502,3.850147008895874
dtd,56,56,1,34,0,0.022006183862686157,3.8500282764434814,0.0010704994201660156,34,0,0,0,0,0.18664515018463135,2.779446601867676,0.7219065057747847,0.7474556565284729,0.9126672744750977,0.004500665236264467,1.4273052215576172,1.8667793273925781,22,10,0,0,34,0,0,0,0,0.022006183862686157,3.8500282764434814,0.022202329710125923,3.8499491214752197,0.021758027374744415,0.000949859619140625,7.915496826171875e-05,0.00045280158519744873,0.0004255964595358819,0.02087530307471752,3.850147247314453
dtd,57,57,1,31,0,0.02180016040802002,3.85005784034729,0.0007963180541992188,31,0,0,0,0,0.11255863308906555,3.214097023010254,0.8347983909974516,0.6285011172294617,1.5954499244689941,0.03774888813495636,1.8197517395019531,1.6186470985412598,23,10,0,0,1,1,1,1,0,0.02180016040802002,3.85005784034729,0.021961553022265434,3.849987030029297,0.021961553022265434,3.695487976074219e-05,7.081031799316406e-05,0.000452774838777259,0.0004238533729221672,0.021227004006505013,3.850147247314453
dtd,58,58,1,37,0,0.021884528920054436,3.8500680923461914,0.0017695426940917969,37,0,0,0,0,0.16609930992126465,3.1370983123779297,0.8147994926180427,0.7806556820869446,0.951856791973114,0.0029069408774375916,2.016948699951172,2.1852415204048157,23,10,0,0,24,0,1,0,0,0.021884528920054436,3.8500680923461914,0.02204870618879795,3.850026845932007,0.021536055952310562,0.003088235855102539,4.124641418457031e-05,0.0004527655546553433,0.00042215510620735586,0.02159583754837513,3.850147247314453
dtd,59,59,1,31,0,0.021702831611037254,3.8500781059265137,0.001923292875289917,37,0,1,0,0,0.09302058070898056,3.46168851852417,0.8991054049425656,0.3642028272151947,1.9039885997772217,0.005838395562022924,0.14066696166992188,1.5576999187469482,23,10,0,0,31,0,0,0,0,0.021702831611037254,3.8500781059265137,0.021845519542694092,3.8500359058380127,0.021383078768849373,0.002744913101196289,4.220008850097656e-05,0.0004527564742602408,0.0004214850487187505,0.021964358165860176,3.850147247314453
dtd,60,60,1,23,0,0.022160537540912628,3.849905490875244,0.00044396519660949707,23,0,0,0,0,0.19093036651611328,2.5522584915161133,0.662898869223226,0.5594562888145447,1.2992417812347412,0.0041320971213281155,0.8676910400390625,1.253016710281372,24,11,0,0,3,0,1,0,0,0.022160537540912628,3.849905490875244,0.022356458008289337,3.8497796058654785,0.021845344454050064,0.000507354736328125,0.000125885009765625,0.0004529127909336239,0.0004250531201250851,0.02231716550886631,3.850147247314453
dtd,61,61,1,31,0,0.02192148007452488,3.8499932289123535,0.004809767007827759,31,0,0,0,0,0.15351569652557373,3.192110061645508,0.829087710878336,0.6070008873939514,1.3330061435699463,0.008697033859789371,0.9841728210449219,1.8591039180755615,24,11,0,0,31,0,0,0,0,0.02192148007452488,3.8499932289123535,0.022096343338489532,3.849900007247925,0.02174217440187931,0.0070400238037109375,9.322166442871094e-05,0.000452833337476477,0.00041933570173569024,0.022654835134744644,3.850147247314453
dtd,62,62,1,31,0,0.02218242920935154,3.849965810775757,0.01647365093231201,31,0,0,0,0,0.3514203429222107,2.7343788146972656,0.7102010357947784,0.8759752511978149,0.6351199150085449,0.006224076729267836,2.5889205932617188,2.0992588996887207,24,12,0,0,31,0,0,0,0,0.02218242920935154,3.849965810775757,0.022412998601794243,3.8498544692993164,0.02183840051293373,0.020626306533813477,0.00011134147644042969,0.0004528581630438566,0.0004207690362818539,0.02300497703254223,3.850147008895874
dtd,63,63,1,32,0,0.02196904830634594,3.849982976913452,0.0039176493883132935,32,0,0,0,0,0.16597431898117065,3.080914258956909,0.800206791445738,0.4993770718574524,2.1997716426849365,0.03750961273908615,1.6559696197509766,0.8811426162719727,25,12,0,0,32,0,0,0,0,0.02196904830634594,3.849982976913452,0.022171344608068466,3.8498902320861816,0.02191075310111046,0.01105952262878418,9.274482727050781e-05,0.0004528426215983927,0.0004305897164158523,0.02325860597193241,3.850147247314453
dtd,64,64,1,35,0,0.0219346322119236,3.850048780441284,0.001888871192932129,35,0,0,0,0,0.18026813864707947,3.0123038291931152,0.7823865837910184,0.37746715545654297,2.1717309951782227,0.0032418682239949703,0.6290054321289062,0.8405728340148926,26,12,0,0,35,0,0,0,0,0.0219346322119236,3.850048780441284,0.022084111347794533,3.8499948978424072,0.021212154999375343,0.008146047592163086,5.3882598876953125e-05,0.00045278301695361733,0.00042202798067592084,0.023582234978675842,3.850147247314453
dtd,65,65,1,1,1,0.02204887941479683,3.849966526031494,0.0017522573471069336,1,1,0,0,0,0.17959469556808472,2.7911224365234375,0.7249390738380391,0.5896962881088257,1.661438226699829,0.5896962881088257,1.5981998443603516,1.1296842098236084,27,12,0,0,1,1,0,0,0,0.02204887941479683,3.849966526031494,0.022280098870396614,3.8498611450195312,0.022280098870396614,0.004796504974365234,0.00010538101196289062,0.00045285752275958657,0.0004247158649377525,0.023881949484348297,3.850147247314453
dtd,66,66,1,21,0,0.021930426359176636,3.8499364852905273,0.0004195570945739746,21,0,0,0,0,0.125632643699646,3.0887248516082764,0.8022354390352222,0.3233036398887634,2.4538373947143555,0.19748610258102417,0.4929237365722656,0.6348874568939209,28,12,0,0,1,1,1,1,0,0.021930426359176636,3.8499364852905273,0.022099094465374947,3.849813938140869,0.022099094465374947,0.0005497932434082031,0.00012254714965820312,0.0004528847348410636,0.0004236563399899751,0.024172421544790268,3.850147008895874
dtd,67,67,1,24,0,0.02202143892645836,3.850064754486084,0.006994485855102539,24,0,0,0,0,0.2574895918369293,2.856462001800537,0.7419097388712651,0.47572189569473267,1.5588104724884033,0.01963074505329132,0.7519073486328125,1.2976515293121338,29,12,0,0,24,0,0,0,0,0.02202143892645836,3.850064754486084,0.0222530048340559,3.84999942779541,0.021831074729561806,0.012098312377929688,6.532669067382812e-05,0.00045276855234988034,0.00042347758426330984,0.024507082998752594,3.850147247314453
dtd,68,68,1,17,0,0.022126799449324608,3.8498945236206055,0.008057832717895508,23,0,1,0,0,0.21434076130390167,2.9183194637298584,0.7579759961497775,0.33122605085372925,1.9963051080703735,0.010580923408269882,0.235382080078125,0.9220143556594849,30,12,0,0,17,0,0,0,0,0.022126799449324608,3.8498945236206055,0.022335289046168327,3.8497509956359863,0.021564630791544914,0.015041589736938477,0.00014352798461914062,0.0004529227444436401,0.00042304283124394715,0.024832356721162796,3.850147247314453
dtd,69,69,1,1,1,0.02202809602022171,3.8500311374664307,0.005009561777114868,1,1,0,0,0,0.23792912065982819,2.906938076019287,0.755019904880571,0.8495771884918213,0.7643942832946777,0.8495771884918213,2.435464859008789,2.1425437927246094,31,12,0,0,1,1,0,0,0,0.02202809602022171,3.8500311374664307,0.02225305885076523,3.849959373474121,0.02225305885076523,0.01051640510559082,7.176399230957031e-05,0.0004527989949565381,0.00042487093014642596,0.02512691356241703,3.850147247314453
dtd,70,70,1,17,0,0.022158846259117126,3.8499584197998047,0.006899505853652954,17,0,0,0,0,0.26210200786590576,2.6508095264434814,0.6884955593043014,0.7511103749275208,1.2133557796478271,0.009422714821994305,2.3202896118164062,1.4374537467956543,32,13,0,0,17,0,0,0,0,0.022158846259117126,3.8499584197998047,0.02237662859261036,3.8498477935791016,0.021470312029123306,0.008543014526367188,0.000110626220703125,0.00045286485692486167,0.0004241080314386636,0.025456372648477554,3.850147247314453
dtd,71,71,1,19,0,0.02191160060465336,3.8500442504882812,0.0029151439666748047,37,0,1,0,0,0.16901835799217224,3.1355690956115723,0.8144023086852298,0.45240941643714905,1.953667402267456,0.004557103384286165,0.8882427215576172,1.1819016933441162,33,13,0,0,19,0,0,0,0,0.02191160060465336,3.8500442504882812,0.022085674107074738,3.8499855995178223,0.02112174965441227,0.006818056106567383,5.8650970458984375e-05,0.0004527871496975422,0.0004216877568978816,0.02581210248172283,3.8501474857330322
dtd,72,72,1,10,0,0.022494342178106308,3.849881649017334,0.00453755259513855,10,0,0,0,0,0.4454295337200165,1.8015763759613037,0.4679239765148553,0.49099716544151306,1.4089847803115845,0.015482411719858646,0.47040557861328125,0.39259159564971924,34,14,1,0,10,0,0,0,0,0.022494342178106308,3.849881649017334,0.02273082360625267,3.8497517108917236,0.02186066098511219,0.012775182723999023,0.00012993812561035156,0.0004529343859758228,0.00042027971358038485,0.026158316060900688,3.8501474857330322
dtd,73,73,1,31,0,0.022252395749092102,3.849937915802002,0.01828831434249878,31,0,0,0,0,0.40043625235557556,2.5761239528656006,0.6690974527110091,0.9142118096351624,0.531536340713501,0.010478800162672997,3.8108558654785156,2.0445876121520996,34,15,0,0,31,0,0,0,0,0.022252395749092102,3.849937915802002,0.022488625720143318,3.849818229675293,0.021661320701241493,0.02082347869873047,0.00011968612670898438,0.00045288342516869307,0.00042202777694910765,0.02645999751985073,3.8501477241516113
dtd,74,74,1,34,0,0.021972844377160072,3.850069046020508,0.01119181513786316,34,0,0,0,0,0.2465106099843979,3.076040744781494,0.7989409921363166,0.6722977757453918,1.3602280616760254,0.04438260942697525,1.7316513061523438,1.7158126831054688,34,15,0,0,34,0,0,0,0,0.021972844377160072,3.850069046020508,0.022160939872264862,3.8500125408172607,0.02180132456123829,0.014482259750366211,5.650520324707031e-05,0.00045276465243659914,0.0004189158498775214,0.02682512067258358,3.8501477241516113
dtd,75,75,1,42,0,0.02193087339401245,3.8500146865844727,0.0035354048013687134,1,1,1,1,0,0.15973222255706787,3.07485294342041,0.7986324841298816,0.3852083384990692,2.085634231567383,0.3852083384990692,0.507904052734375,0.9892187118530273,35,15,0,0,42,0,0,0,0,0.02193087339401245,3.8500146865844727,0.02207390032708645,3.8499364852905273,0.022036613896489143,0.0016906261444091797,7.82012939453125e-05,0.00045281389611773193,0.0004252348153386265,0.027096668258309364,3.8501477241516113
dtd,76,76,1,1,1,0.02227276936173439,3.849925994873047,0.0008972585201263428,1,1,0,0,0,0.3197878301143646,2.2743093967437744,0.5907070668494971,0.8466081023216248,0.6616352796554565,0.8466081023216248,2.140378952026367,1.6126741170883179,35,16,0,0,1,1,0,0,0,0.02227276936173439,3.849925994873047,0.02253805845975876,3.849807024002075,0.02253805845975876,0.005351543426513672,0.00011897087097167969,0.0004528942226897925,0.00042366000707261264,0.02737915888428688,3.8501477241516113
dtd,77,77,1,37,0,0.021818291395902634,3.850062847137451,0.00676688551902771,37,0,0,0,0,0.13527879118919373,3.3333425521850586,0.8657700683227161,0.467782199382782,1.836025595664978,0.009694408625364304,0.7060089111328125,1.4973169565200806,35,16,0,0,37,0,0,0,0,0.021818291395902634,3.850062847137451,0.021899648010730743,3.8500242233276367,0.021315066143870354,0.005052328109741211,3.8623809814453125e-05,0.0004527702694758773,0.00041824617073871195,0.02774931862950325,3.8501477241516113
dtd,78,78,1,1,1,0.022022947669029236,3.8499670028686523,0.006930172443389893,1,1,0,0,0,0.1955481469631195,3.0270650386810303,0.7862205171917428,0.45894595980644226,1.97196364402771,0.45894595980644226,1.1093902587890625,1.0551013946533203,35,16,0,0,1,1,0,0,0,0.022022947669029236,3.8499670028686523,0.022244255989789963,3.849860906600952,0.022244255989789963,0.012871265411376953,0.00010609626770019531,0.00045285705709829926,0.0004209761100355536,0.02806537039577961,3.8501479625701904
dtd,79,79,1,15,0,0.02185308001935482,3.850039482116699,0.0013988912105560303,15,0,0,0,0,0.12453402578830719,3.1252377033233643,0.8117189330443533,0.30441969633102417,2.573211193084717,0.15000297129154205,0.7077522277832031,0.5520265102386475,36,16,0,0,15,0,0,0,0,0.02185308001935482,3.850039482116699,0.021985018625855446,3.849973201751709,0.02167087234556675,7.653236389160156e-05,6.628036499023438e-05,0.00045279142796061933,0.0004207683086860925,0.028359631076455116,3.8501479625701904
dtd,80,80,2,2,1,0.02257692813873291,3.849910259246826,0.027352899312973022,2,1,0,0,0,0.693606436252594,1.518523931503296,0.3944066795851768,0.9011706113815308,0.6136712431907654,0.9011706113815308,4.126853942871094,0.9048526883125305,37,17,1,0,2,1,0,0,0,0.02257692813873291,3.849910259246826,0.02284177951514721,3.8497846126556396,0.02284177951514721,0.030495166778564453,0.00012564659118652344,0.0004529084835667163,0.0004175607755314559,0.028678810223937035,3.8501479625701904
dtd,81,81,2,44,0,0.022220183163881302,3.8499927520751953,0.006597727537155151,44,0,0,0,0,0.35869157314300537,2.448537588119507,0.6359594076424444,0.5979100465774536,1.6888997554779053,0.0075363595969974995,1.4517059326171875,0.7596378326416016,38,18,0,0,44,0,0,0,0,0.022220183163881302,3.8499927520751953,0.022460956126451492,3.8499135971069336,0.021507689729332924,0.011362552642822266,7.915496826171875e-05,0.0004528337449301034,0.00041539696394465864,0.02903148904442787,3.8501477241516113
dtd,82,82,2,45,0,0.02180428057909012,3.8500308990478516,0.0019960105419158936,45,0,0,0,0,0.10065669566392899,3.211322784423828,0.8340778371711013,0.26273080706596375,2.721359968185425,0.030766049399971962,0.8806953430175781,0.4899628162384033,39,18,0,0,45,0,0,0,0,0.02180428057909012,3.8500308990478516,0.021888725459575653,3.8499627113342285,0.021663039922714233,0.00015401840209960938,6.818771362304688e-05,0.00045279922778718174,0.00041848071850836277,0.029335113242268562,3.8501479625701904
dtd,83,83,2,44,0,0.022172803059220314,3.849933624267578,0.004574716091156006,44,0,0,0,0,0.2171315848827362,2.619727373123169,0.6804225822302518,0.7451010346412659,1.2500132322311401,0.015294939279556274,2.5976085662841797,1.3697141408920288,40,19,0,0,44,0,0,0,0,0.022172803059220314,3.849933624267578,0.02240367978811264,3.849828004837036,0.021887145936489105,0.005440235137939453,0.00010561943054199219,0.0004528872959781438,0.00041899108327925205,0.029675984755158424,3.8501482009887695
dtd,84,84,2,20,0,0.022412976250052452,3.850029468536377,0.016990363597869873,20,0,0,0,0,0.6289941072463989,1.7059046030044556,0.44307511801541616,0.8930498957633972,0.5460103750228882,0.001995990052819252,2.6980247497558594,1.1598942279815674,41,20,1,0,20,0,0,0,0,0.022412976250052452,3.850029468536377,0.02261742390692234,3.84995436668396,0.021576179191470146,0.01695108413696289,7.510185241699219e-05,0.00045280050835572183,0.0004137270152568817,0.030009344220161438,3.8501482009887695
dtd,85,85,2,44,0,0.02226073667407036,3.849863052368164,0.01066499948501587,44,0,0,0,0,0.29284942150115967,2.6556105613708496,0.6897425335567264,0.9087415933609009,0.562545657157898,0.011728371493518353,4.27293586730957,2.0930649042129517,42,21,0,0,44,0,0,0,0,0.02226073667407036,3.849863052368164,0.02250596508383751,3.8497262001037598,0.022056864574551582,0.013490915298461914,0.00013685226440429688,0.00045295123709365726,0.00041837990283966064,0.030324000865221024,3.8501482009887695
dtd,86,86,2,44,0,0.021952804177999496,3.85001277923584,0.0008592903614044189,44,0,0,0,0,0.1673055738210678,3.0183849334716797,0.783966030842831,0.6828873157501221,1.5401893854141235,0.013550729490816593,2.5279464721679688,1.4781955480575562,42,21,0,0,44,0,0,0,0,0.021952804177999496,3.85001277923584,0.02213859371840954,3.849942207336426,0.021668164059519768,0.0012898445129394531,7.05718994140625e-05,0.0004528156132437289,0.00041657622205093503,0.03067024052143097,3.8501482009887695
dtd,87,87,2,11,0,0.022433821111917496,3.849898099899292,0.00671800971031189,11,0,0,0,0,0.4248168170452118,2.047226667404175,0.5317268009400188,0.48341748118400574,1.5879547595977783,0.10096672177314758,0.5734748840332031,0.4592719078063965,43,22,0,0,11,0,0,0,0,0.022433821111917496,3.849898099899292,0.022716425359249115,3.8497605323791504,0.0224856436252594,0.01021122932434082,0.00013756752014160156,0.00045291948481462896,0.0004159568343311548,0.0310029499232769,3.8501482009887695
dtd,88,88,2,2,1,0.022513195872306824,3.849923610687256,0.02312299609184265,2,1,0,0,0,0.6067498326301575,1.768547534942627,0.45934538565667443,0.8828632235527039,0.582397997379303,0.8828632235527039,2.6084632873535156,1.186149537563324,44,23,1,0,2,1,0,0,0,0.022513195872306824,3.849923610687256,0.022760692983865738,3.8497960567474365,0.022760692983865738,0.025422096252441406,0.00012755393981933594,0.00045289640547707677,0.00041802978375926614,0.031329140067100525,3.8501484394073486
dtd,89,89,2,2,1,0.022473787888884544,3.849842071533203,4.112720489501953e-06,2,1,0,0,0,0.2889401614665985,1.9911011457443237,0.5171493022397292,0.848635733127594,0.6573638319969177,0.848635733127594,2.3657875061035156,1.333737313747406,45,24,0,0,2,1,0,0,0,0.022473787888884544,3.849842071533203,0.02270962856709957,3.849703788757324,0.02270962856709957,0.00598597526550293,0.00013828277587890625,0.0004529702418949455,0.00041823781793937087,0.03164273127913475,3.8501482009887695
dtd,90,90,2,2,1,0.02297142520546913,3.849900722503662,0.04064938426017761,2,1,0,0,0,0.9218739867210388,0.48194271326065063,0.1251751265449132,0.993647038936615,0.05238400399684906,0.993647038936615,6.021034240722656,0.4295587092638016,45,24,0,0,2,1,0,0,0,0.02297142520546913,3.849900722503662,0.02331259660422802,3.849780797958374,0.02331259660422802,0.04645490646362305,0.00011992454528808594,0.00045291712740436196,0.00041477580089122057,0.031958144158124924,3.8501484394073486
